2026-03-11	GO	Grocery Outlet Holding Corp.	51	Carey F. Jaros	Director	$250k	40k	$6.26	+
2026-03-11	HBT	HBT Financial, Inc.	54	Eric E Burwell	Director	$105k	4k	$26.24	+
2026-03-11	ABG	Asbury Automotive Group Inc	60	Christopher B. Disantis	Director	$101k	500	$202.30	+
2026-03-11	SSP	E.W. Scripps Company (The)	55	Samantha J. Brickner	10% Owner	$213k	46k	$4.59	+
2026-03-11	SSP	E.W. Scripps Company (The)	55	Samantha J. Brickner	10% Owner	$284k	64k	$4.43	+
2026-03-11	NSP	Insperity, Inc.	54	James D Allison	EVP, Finance, CFO & Treasurer	$205k	10k	$20.45	+
2026-03-11	LINE	Lineage, Inc.	45	Kevin Patrick Marchetti	Co-Executive Chairman	$438k	11k	$39.05	+
2026-03-11	SSP	E.W. Scripps Company (The)	55	Mary Ann S. Sanchez	10% Owner	$565k	127k	$4.43	+
2026-03-11	ALKT	Alkami Technology, Inc.	51	GENERAL ATLANTIC, L.P. / GENERAL ATLANTIC GENPAR, L.P. / General Atlantic Partners 100, L.P. / GAP COINVESTMENTS III, LLC / GAP COINVESTMENTS IV, LLC / GAP Coinvestments V, LLC / General Atlantic Partners (Bermuda) EU, L.P. / General Atlantic Partners (Lu	Director, 10% Owner	$19.4M	1.1M	$17.56	+
2026-03-11	ACVA	ACV Auctions Inc.	28	George Chamoun	Chief Executive Officer	$123k	24k	$5.05	+
2026-03-11	FOUR	Shift4 Payments, Inc.	60	Isaacman Jared	10% Owner	$2.0M	44k	$45.75	+
2026-03-11	GO	Grocery Outlet Holding Corp.	51	Jeffrey York	Director	$687k	118k	$5.82	+
2026-03-11	ALKT	Alkami Technology, Inc.	51	GENERAL ATLANTIC, L.P. / GENERAL ATLANTIC GENPAR, L.P. / General Atlantic Partners 100, L.P. / GAP COINVESTMENTS III, LLC / GAP COINVESTMENTS IV, LLC / GAP Coinvestments V, LLC / General Atlantic Partners (Bermuda) EU, L.P. / General Atlantic Partners (Lu	Director, 10% Owner	$16.6M	900k	$18.41	+
2026-03-11	TSLX	Sixth Street Specialty Lending, Inc.	69	Alan Waxman	Vice President	$831k	45k	$18.47	+
2026-03-11	TSLX	Sixth Street Specialty Lending, Inc.	69	Alan Waxman	Vice President	$3.6M	200k	$18.18	+
2026-03-11	ALKT	Alkami Technology, Inc.	51	GENERAL ATLANTIC GENPAR (BERMUDA), L.P. / GAP (Bermuda) L.P. / GAP Coinvestments CDA, L.P. / Atlantic (Al), L.P. General / General Atlantic (SPV) GP, LLC / GA AL Holding, L.P. / General Atlantic Partners (Bermuda) IV, L.P. / General Atlantic (SPV) GP (Ber	Director, 10% Owner	$14.6M	842k	$17.35	+
2026-03-11	GO	Grocery Outlet Holding Corp.	51	Eric J. Lindberg Jr.	Director	$1.6M	275k	$5.98	+
2026-03-11	SSP	E.W. Scripps Company (The)	55	Savannah Brickner	10% Owner	$171k	39k	$4.43	+
2026-03-11	SSP	E.W. Scripps Company (The)	55	Mary Ann S. Sanchez	10% Owner	$429k	93k	$4.59	+
2026-03-11	TGLS	Tecnoglass Inc.	66	Energy Holding Corp	10% Owner	$4.4M	107k	$41.06	+
2026-03-11	TGLS	Tecnoglass Inc.	66	Energy Holding Corp	10% Owner	$4.7M	108k	$43.41	+
2026-03-11	TGLS	Tecnoglass Inc.	66	Energy Holding Corp	10% Owner	$4.1M	92k	$44.24	+
2026-03-11	BETR	Better Home & Finance Holding Company	69	Framework Ventures IV L.P. / Framework Ventures Management LLC / Framework Ventures IV GP LLC / Vance Spencer / Michael Ernest Anderson / Framework Labs, Inc.	10% Owner	$355k	10k	$35.46	+
2026-03-11	SOLV	Solventum Corporation	45	Amy Mcbride Wendell	Director	$100k	1k	$68.03	+
2026-03-11	AVTR	Avantor, Inc.	53	Sanjeev K Mehra	Director	$1.0M	125k	$8.01	+
2026-03-11	SONO	Sonos, Inc.	53	Coliseum Capital Management, LLC / Christopher S Shackelton / Coliseum Capital, LLC / COLISEUM CAPITAL PARTNERS, L.P. / Adam Gray / Coliseum Capital Co-Invest IV, L.P.	10% Owner	$4.5M	320k	$14.19	+
2026-03-11	BETR	Better Home & Finance Holding Company	69	Framework Ventures IV L.P. / Framework Ventures Management LLC / Framework Ventures IV GP LLC / Vance Spencer / Michael Ernest Anderson / Framework Labs, Inc.	10% Owner	$858k	22k	$39.73	+
2026-03-11	AMR	Alpha Metallurgical Resources, Inc.	58	Kenneth S. Courtis	Director	$314k	2k	$179.61	+
2026-03-11	AMR	Alpha Metallurgical Resources, Inc.	58	Kenneth S. Courtis	Director	$268k	2k	$177.67	+
2026-03-11	AMRZ	Amrize Ltd	65	Ian A Johnston	Chief Financial Officer	$250k	4k	$58.94	+
2026-03-11	SONO	Sonos, Inc.	53	Coliseum Capital Management, LLC / Christopher S Shackelton / Coliseum Capital, LLC / COLISEUM CAPITAL PARTNERS, L.P. / Adam Gray / Coliseum Capital Co-Invest IV, L.P.	10% Owner	$5.9M	420k	$13.95	+
2026-03-11	AMR	Alpha Metallurgical Resources, Inc.	58	Kenneth S. Courtis	Director	$105k	592	$178.01	+
2026-03-11	AMR	Alpha Metallurgical Resources, Inc.	58	Kenneth S. Courtis	Director	$1.6M	9k	$176.20	+
2026-03-11	AMR	Alpha Metallurgical Resources, Inc.	58	Kenneth S. Courtis	Director	$1.6M	9k	$175.49	+
2026-03-11	AMR	Alpha Metallurgical Resources, Inc.	58	Kenneth S. Courtis	Director	$438k	3k	$174.60	+
2026-03-11	CPRI	Capri Holdings Limited	64	John D Idol	Chairman & CEO	$989k	55k	$17.98	+
2026-03-11	AMRZ	Amrize Ltd	65	Roald Brouwer	Chief Technology Officer	$176k	3k	$58.72	+
2026-03-11	SFM	Sprouts Farmers Market, Inc.	46	Kristen E Blum	Director	$101k	1k	$76.00	+
2026-03-11	BWFG	Bankwell Financial Group, Inc.	55	SEIDMAN LAWRENCE B	Director	$192k	4k	$46.93	+
2026-03-10	BLCO	Bausch + Lomb Corporation	62	A Robert D Bailey	EVP & Chief Legal Officer	$250k	15k	$17.15	+
2026-03-10	AOSL	Alpha and Omega Semiconductor Limited	55	Mike F Chang	Director, 10% Owner	$641k	34k	$19.00	+
2026-03-10	AI	C3.ai, Inc.	48	Jim H. Snabe	Director	$225k	25k	$9.00	+
2026-03-10	EVR	Evercore Inc.	54	Sarah K Williamson	Director	$581k	2k	$290.43	+
2026-03-10	LKFN	Lakeland Financial Corporation	50	Scott M Welch	Director	$277k	5k	$55.45	+
2026-03-10	CORZ	Core Scientific, Inc.	43	Eric Stanton Weiss	Director	$102k	7k	$14.53	+
2026-03-10	TCPC	BlackRock TCP Capital Corp.	55	August Daniel Worrell	Co-Chief Investment Officer	$150k	40k	$3.75	+
2026-03-10	EOSE	Eos Energy Enterprises, Inc.	51	David Urban	Director	$100k	16k	$6.16	+
2026-03-10	ROCK	Gibraltar Industries, Inc.	60	William T Bosway	President and CEO	$172k	5k	$38.29	+
2026-03-10	TCPC	BlackRock TCP Capital Corp.	55	August Daniel Worrell	Co-Chief Investment Officer	$156k	40k	$3.89	+
2026-03-10	MLAB	Mesa Laboratories, Inc.	46	Shiraz Shabanali Ladiwala	Director	$253k	4k	$72.23	+
2026-03-10	VAC	Marriott Vacations Worldwide Corporation	48	Flaskey Michael	Title: President and Chief Operating Officer	$798k	12k	$67.39	+
2026-03-10	MNKD	MannKind Corporation	35	Michael Castagna	Chief Executive Officer	$259k	100k	$2.59	+
2026-03-10	BLCO	Bausch + Lomb Corporation	62	Brent L Saunders	CEO and Chairman of the Board	$252k	15k	$17.14	+
2026-03-10	TSLX	Sixth Street Specialty Lending, Inc.	69	Emery P Covington	Director	$138k	8k	$18.35	+
2026-03-10	LEE	Lee Enterprises, Incorporated	67	David Henry Hoffmann	Director, 10% Owner	$259k	28k	$9.30	+
2026-03-10	WAT	Waters Corporation	41	Richard H Fearon	Director	$306k	1k	$306.34	+
2026-03-10	LEE	Lee Enterprises, Incorporated	67	David Henry Hoffmann	Director, 10% Owner	$175k	19k	$9.19	+
2026-03-10	AMRZ	Amrize Ltd	65	Jaime Hill	President, Building Materials	$179k	3k	$56.34	+
2026-03-10	VSNT	Versant Media Group, Inc.	52	Gerald L Hassell	Director	$361k	10k	$36.07	+
2026-03-10	FSS	Federal Signal Corporation	53	Richard A Maue	Director	$222k	2k	$110.77	+
2026-03-10	ST	Sensata Technologies Holding plc	45	Schuckmann Stephan Von	CEO	$502k	15k	$33.11	+
2026-03-10	VAC	Marriott Vacations Worldwide Corporation	48	Flaskey Michael	Title: President and Chief Operating Officer	$188k	3k	$66.64	+
2026-03-10	VKTX	Viking Therapeutics, Inc.	63	Neil William Aubuchon	Chief Commercial Officer	$150k	4k	$33.50	+
2026-03-10	LEE	Lee Enterprises, Incorporated	67	David Henry Hoffmann	Director, 10% Owner	$250k	28k	$8.99	+
2026-03-10	MERC	Mercer International Inc.	68	KELLOGG PETER R	10% Owner	$237k	70k	$3.38	+
2026-03-09	ARVN	Arvinas, Inc.	66	Briggs Morrison	Director	$268k	20k	$13.40	+
2026-03-09	TCBI	Texas Capital Bancshares, Inc.	58	Robert W Stallings	Director	$125k	6k	$22.80	+
2026-03-09	EXE	Expand Energy Corporation	64	Michael Wichterich	Interim President and CEO	$108k	1k	$108.00	+
2026-03-09	PRCT	PROCEPT BioRobotics Corporation	55	Antal Rohit Desai	Director	$1.3M	54k	$24.91	+
2026-03-09	PRCT	PROCEPT BioRobotics Corporation	55	Antal Rohit Desai	Director	$1.0M	44k	$24.08	+
2026-03-09	PRCT	PROCEPT BioRobotics Corporation	55	Antal Rohit Desai	Director	$1.3M	54k	$24.10	+
2026-03-09	PRCT	PROCEPT BioRobotics Corporation	55	Antal Rohit Desai	Director	$2.5M	107k	$23.33	+
2026-03-09	PRCT	PROCEPT BioRobotics Corporation	55	Antal Rohit Desai	Director	$654k	25k	$26.41	+
2026-03-09	THO	Thor Industries, Inc.	61	Peter Busch Orthwein	Director	$229k	3k	$88.25	+
2026-03-09	STT	State Street Corporation	51	Brian J. Porter	Director	$312k	3k	$124.99	+
2026-03-09	ADMA	ADMA Biologics Inc	86	ELMS STEVE	Director	$110k	7k	$15.67	+
2026-03-09	ADMA	ADMA Biologics Inc	86	ELMS STEVE	Director	$108k	7k	$15.39	+
2026-03-09	VSNT	Versant Media Group, Inc.	52	David C Novak	Director	$5.3M	143k	$36.85	+
2026-03-09	TSLX	Sixth Street Specialty Lending, Inc.	69	Alan Waxman	Vice President	$1.8M	100k	$18.46	+
2026-03-09	BH	Biglari Holdings Inc.	62	Sardar Biglari, / BIGLARI CAPITAL CORP. / LION FUND, L.P.	Chairman and CEO	$1000k	3k	$301.06	+
2026-03-09	TSLX	Sixth Street Specialty Lending, Inc.	69	Alan Waxman	Vice President	$3.7M	200k	$18.42	+
2026-03-09	TCBI	Texas Capital Bancshares, Inc.	58	Robert W Stallings	Director	$454k	20k	$22.69	+
2026-03-09	TTEC	TTEC Holdings, Inc.	59	Marc Holtzman	Director	$124k	50k	$2.49	+
2026-03-09	QSI	Quantum-Si Incorporated	59	Paula Dowdy	Director	$104k	110k	$0.95	+
2026-03-09	HOG	Harley-Davidson, Inc.	50	Artie Starrs	President & CEO	$287k	15k	$19.10	+
2026-03-09	BRCC	BRC Inc.	41	Steven Taslitz	Director	$111k	150k	$0.74	+
2026-03-09	SFM	Sprouts Farmers Market, Inc.	46	Joel D Anderson	Director	$340k	4k	$77.17	+
2026-03-09	OUST	Ouster, Inc.	57	Virginia Boulet	Director	$136k	7k	$20.95	+
2026-03-09	EXE	Expand Energy Corporation	64	Michael Wichterich	Interim President and CEO	$107k	1k	$107.00	+
2026-03-09	MYGN	Myriad Genetics, Inc.	69	Samraat S. Raha	President and CEO	$200k	40k	$5.00	+
2026-03-09	XRAY	DENTSPLY SIRONA Inc.	71	Gregory T Lucier	Director	$187k	15k	$12.45	+
2026-03-09	COTY	Coty Inc.	52	Bretten Gordon Von	President - Consumer Beauty	$200k	83k	$2.41	+
2026-03-09	AMRZ	Amrize Ltd	65	Jan Philipp Jenisch	Chairman & CEO	$3.5M	60k	$58.05	+
2026-03-09	ABG	Asbury Automotive Group Inc	60	David W Hult	President & CEO	$698k	3k	$205.63	+
2026-03-09	LYEL	Lyell Immunopharma, Inc.	65	ARCH Venture Fund XIII, L.P. / ARCH Venture Partners XIII, L.P. / ARCH Venture Partners XIII, LLC / Keith Crandell / Robert Nelsen / Kristina Burow / Steven Gillis / BERNS PAUL L / Clinton Bybee	10% Owner	$12.5M	488k	$25.61	+
2026-03-09	BRCC	BRC Inc.	41	Steven Taslitz	Director	$113k	150k	$0.75	+
2026-03-09	LYEL	Lyell Immunopharma, Inc.	65	ARCH Venture Partners IX, LLC / ARCH Venture Partners IX, L.P. / ARCH Venture Partners IX Overage, L.P. / ARCH Venture Fund IX, L.P. / ARCH Venture Fund IX Overage, L.P.	10% Owner	$12.5M	488k	$25.61	+
2026-03-09	FIS	Fidelity National Information Services, Inc.	67	Stephanie Ferris	CEO and President	$1.0M	20k	$50.39	+
2026-03-09	GPRE	Green Plains, Inc.	50	Patrick Francis Sweeney	Director	$101k	6k	$15.87	+
2026-03-09	ABG	Asbury Automotive Group Inc	60	David W Hult	President & CEO	$328k	2k	$204.73	+
2026-03-09	QSI	Quantum-Si Incorporated	59	Charles R. Kummeth	Director	$460k	500k	$0.92	+
2026-03-09	PRCT	PROCEPT BioRobotics Corporation	55	Antal Rohit Desai	Director	$3.6M	142k	$25.44	+
2026-03-09	BR	Broadridge Financial Solutions, Inc.	70	Timothy C Gokey	CEO	$1.0M	5k	$194.49	+
